numLine,bm,nw,ns,tbe,lock,nParal,nc,nword,cycles,nHit,nMiss,nLoadInst,nInst,cpuReq,mmReqs
0,Synthetic_walker,4,32,8,8,1,1,1,475754,16,1016,55821,84332,5120,2032
0,Synthetic_walker,4,32,8,8,1,1,1,475754,16,1016,55821,84332,5120,2032
0,Synthetic_walker,4,32,8,8,1,1,1,26358,1,127,128,5446,384,127
0,Synthetic_walker,4,32,8,8,1,1,1,26358,1,127,128,5446,384,127
0,Synthetic_walker,4,32,8,8,1,1,1,3850,0,8,8,601,40,16
0,Synthetic_walker,4,32,8,8,1,1,1,468164,24,1000,1024,83020,5120,2000
0,Synthetic_walker,4,32,8,8,1,1,1,944269,33,2015,2048,150454,10240,4030
0,Synthetic_walker,4,32,8,8,1,1,1,423004,5,2043,2048,87495,6144,2043
0,Synthetic_walker,4,32,8,8,1,1,1,23622,0,32,32,3512,224,96
0,Synthetic_walker,4,32,8,8,1,1,1,11822,0,16,16,1821,112,48
0,Synthetic_walker,4,32,8,8,1,1,1,15152,0,32,32,2679,160,64
0,Synthetic_walker,4,32,8,8,1,1,1,23600,0,32,32,3927,224,96
0,Synthetic_walker,4,32,8,8,1,1,1,23600,0,32,32,3927,224,96
0,Synthetic_walker,4,32,8,8,1,1,1,1497460,8,2040,2048,249916,14336,6120
0,Synthetic_walker,4,32,8,8,1,1,1,2983324,21,4075,4096,497230,28672,12225
0,Synthetic_walker,4,32,8,8,1,1,1,14576,247,9,256,2830,1792,27
0,Synthetic_walker,4,32,8,8,1,1,1,414795,461,563,1024,69839,7168,1689
0,Synthetic_walker,4,32,8,8,1,1,1,428288,442,582,1024,72077,7168,1746
0,Synthetic_walker,4,32,8,8,1,1,1,846806,900,1148,2048,142481,14336,3444
0,Synthetic_walker,4,32,8,8,1,1,1,413536,469,555,1024,69116,7168,1665
0,Synthetic_walker,4,32,8,8,1,1,1,399717,486,538,1024,66965,7168,1614
0,Synthetic_walker,4,32,8,8,1,1,1,204448,237,275,512,34346,3584,825
0,Synthetic_walker,4,32,8,8,1,1,1,204448,237,275,512,34346,3584,825
